hour,n_blocks,interval_ms,n_intervals,n_headers,gas_used,gas_limit
2025-04-03 16:00:00+00:00,1200,3000.0,1200,12,17295926.333333332,140000000.0
2025-04-03 17:00:00+00:00,1200,3000.0,1200,12,11961362.833333334,140000000.0
2025-04-03 18:00:00+00:00,1200,3000.0,1200,12,14763932.083333334,140000000.0
2025-04-03 19:00:00+00:00,1200,3000.0,1200,12,9792195.0,140000000.0
2025-04-03 20:00:00+00:00,1200,3000.0,1200,12,8368177.916666667,140000000.0
2025-04-03 21:00:00+00:00,1200,3000.0,1200,12,11689311.75,140000000.0
2025-04-03 22:00:00+00:00,1200,3000.0,1200,12,9163292.416666666,140000000.0
2025-04-03 23:00:00+00:00,1200,3000.0,1200,12,11672004.083333334,140000000.0
2025-04-04 00:00:00+00:00,1200,3000.0,1200,12,12916128.75,139862574.58333334
2025-04-04 01:00:00+00:00,1200,3000.0,1200,12,13580100.666666666,140000000.0
2025-04-04 02:00:00+00:00,1200,3000.0,1200,12,16060486.5,140000000.0
2025-04-04 03:00:00+00:00,1200,3000.0,1200,12,10716039.916666666,140000000.0
2025-04-04 04:00:00+00:00,1199,3000.834028356964,1199,62,13274792.338709677,139920581.0967742
2025-04-04 05:00:00+00:00,1200,3000.0,1200,12,11623102.166666666,140000000.0
2025-04-04 06:00:00+00:00,1200,3000.0,1200,12,18722310.583333332,140000000.0
2025-04-04 07:00:00+00:00,1200,3000.0,1200,12,18491030.5,140000000.0
2025-04-04 08:00:00+00:00,1200,3000.0,1200,12,20205430.5,140000000.0
2025-04-04 09:00:00+00:00,1200,3000.0,1200,12,15766977.583333334,140000000.0
2025-04-04 10:00:00+00:00,1200,3000.0,1200,12,18641126.75,140000000.0
2025-04-04 11:00:00+00:00,1200,3000.0,1200,12,17404704.333333332,139772847.41666666
2025-04-04 12:00:00+00:00,1200,3000.0,1200,12,20405828.916666668,140000000.0
2025-04-04 13:00:00+00:00,1200,3000.0,1200,12,23455209.083333332,140000000.0
2025-04-04 14:00:00+00:00,1200,3000.0,1200,12,17223054.25,140000000.0
2025-04-04 15:00:00+00:00,1200,3000.0,1200,12,23981851.666666668,140000000.0
2025-04-04 16:00:00+00:00,1200,3000.0,1200,12,15078588.166666666,140000000.0
2025-04-04 17:00:00+00:00,1200,3000.0,1200,12,21866619.666666668,140000000.0
2025-04-04 18:00:00+00:00,1200,3000.0,1200,12,9829786.416666666,140000000.0
2025-04-04 19:00:00+00:00,1200,3000.0,1200,12,15660024.5,140000000.0
2025-04-04 20:00:00+00:00,1200,3000.0,1200,12,10929556.083333334,140000000.0
2025-04-04 21:00:00+00:00,1200,3000.0,1200,12,15268284.75,140000000.0
2025-04-04 22:00:00+00:00,1200,3000.0,1200,12,15516322.916666666,140000000.0
2025-04-04 23:00:00+00:00,1200,3000.0,1200,12,11878202.666666666,140000000.0
2025-04-05 00:00:00+00:00,1199,3002.5020850708925,1199,39,12325053.487179488,140000000.0
2025-04-05 01:00:00+00:00,1200,3000.0,1200,12,9270204.416666666,140000000.0
2025-04-05 02:00:00+00:00,1200,3000.0,1200,12,19327023.0,140000000.0
2025-04-05 03:00:00+00:00,1200,3000.0,1200,12,15598643.666666666,140000000.0
2025-04-05 04:00:00+00:00,1200,3000.0,1200,12,12413507.833333334,140000000.0
2025-04-05 05:00:00+00:00,1200,3000.0,1200,12,13888835.75,140000000.0
2025-04-05 06:00:00+00:00,1200,3000.0,1200,12,13868149.25,140000000.0
2025-04-05 07:00:00+00:00,1200,3000.0,1200,12,14485275.833333334,140000000.0
2025-04-05 08:00:00+00:00,1200,3000.0,1200,12,14929379.0,140000000.0
2025-04-05 09:00:00+00:00,1200,3000.0,1200,12,17070795.833333332,140000000.0
2025-04-05 10:00:00+00:00,1200,3000.0,1200,12,20532460.5,140000000.0
2025-04-05 11:00:00+00:00,1200,3000.0,1200,12,15709444.0,139862574.58333334
2025-04-05 12:00:00+00:00,1200,3000.0,1200,12,16620928.666666666,140000000.0
2025-04-05 13:00:00+00:00,1200,3000.0,1200,12,15101190.583333334,140000000.0
2025-04-05 14:00:00+00:00,1200,3000.0,1200,12,24140807.583333332,140000000.0
2025-04-05 15:00:00+00:00,1200,3000.0,1200,12,13700958.833333334,140000000.0
2025-04-05 16:00:00+00:00,1200,3000.0,1200,12,15606340.25,140000000.0
2025-04-05 17:00:00+00:00,1200,3000.0,1200,12,9951278.583333334,140000000.0
2025-04-05 18:00:00+00:00,1200,3000.0,1200,12,11629951.416666666,140000000.0
2025-04-05 19:00:00+00:00,1200,3000.0,1200,12,5681340.833333333,140000000.0
2025-04-05 20:00:00+00:00,1200,3000.0,1200,12,6770839.5,139862574.58333334
2025-04-05 21:00:00+00:00,1200,3000.0,1200,12,11686625.916666666,140000000.0
2025-04-05 22:00:00+00:00,1200,3000.0,1200,12,9155367.666666666,140000000.0
2025-04-05 23:00:00+00:00,1200,3000.0,1200,12,14542300.0,140000000.0
2025-04-06 00:00:00+00:00,1200,3000.0,1200,12,9368287.416666666,140000000.0
2025-04-06 01:00:00+00:00,1200,3000.0,1200,12,13189534.166666666,140000000.0
2025-04-06 02:00:00+00:00,1200,3000.0,1200,12,16849252.083333332,140000000.0
2025-04-06 03:00:00+00:00,1200,3000.0,1200,12,12268776.583333334,140000000.0
2025-04-06 04:00:00+00:00,1200,3000.0,1200,12,10382595.916666666,140000000.0
2025-04-06 05:00:00+00:00,1200,3000.0,1200,12,12131101.5,140000000.0
2025-04-06 06:00:00+00:00,1200,3000.0,1200,12,12734757.583333334,140000000.0
2025-04-06 07:00:00+00:00,1200,3000.0,1200,12,16920626.666666668,140000000.0
2025-04-06 08:00:00+00:00,1200,3000.0,1200,12,18841222.25,140000000.0
2025-04-06 09:00:00+00:00,1200,3000.0,1200,12,14534018.166666666,140000000.0
2025-04-06 10:00:00+00:00,1199,3003.3361134278566,1199,140,16727116.292857142,140000000.0
2025-04-06 11:00:00+00:00,1200,3000.0,1200,12,18964811.833333332,140000000.0
2025-04-06 12:00:00+00:00,1200,3000.0,1200,12,21162202.5,140000000.0
2025-04-06 13:00:00+00:00,1200,3000.0,1200,12,25128508.5,140000000.0
2025-04-06 14:00:00+00:00,1200,3000.0,1200,12,18533602.333333332,140000000.0
2025-04-06 15:00:00+00:00,1200,3000.0,1200,12,14404723.083333334,140000000.0
2025-04-06 16:00:00+00:00,1200,3000.0,1200,12,18894968.833333332,140000000.0
2025-04-06 17:00:00+00:00,1200,3000.0,1200,12,15347718.916666666,140000000.0
2025-04-06 18:00:00+00:00,1200,3000.0,1200,12,24933506.833333332,140000000.0
2025-04-06 19:00:00+00:00,1200,3000.0,1200,12,11343832.583333334,139772847.41666666
2025-04-06 20:00:00+00:00,1200,3000.0,1200,12,10056446.833333334,140000000.0
2025-04-06 21:00:00+00:00,1200,3000.0,1200,12,11171234.166666666,140000000.0
2025-04-06 22:00:00+00:00,1200,3000.0,1200,12,12531191.833333334,140000000.0
2025-04-06 23:00:00+00:00,1200,3000.0,1200,12,19613901.416666668,140000000.0
2025-04-07 00:00:00+00:00,1200,3000.0,1200,12,12695114.0,140000000.0
2025-04-07 01:00:00+00:00,1200,3000.0,1200,12,15373039.083333334,140000000.0
2025-04-07 02:00:00+00:00,1200,3000.0,1200,12,13109449.666666666,140000000.0
2025-04-07 03:00:00+00:00,1200,3000.0,1200,12,16086836.25,140000000.0
2025-04-07 04:00:00+00:00,1200,3000.0,1200,12,19751025.083333332,140000000.0
2025-04-07 05:00:00+00:00,1200,3000.0,1200,12,13551014.25,140000000.0
2025-04-07 06:00:00+00:00,1200,3000.0,1200,12,23018488.333333332,140000000.0
2025-04-07 07:00:00+00:00,1200,3000.0,1200,12,26657417.0,139862574.58333334
2025-04-07 08:00:00+00:00,1200,3000.0,1200,12,20686137.666666668,140000000.0
2025-04-07 09:00:00+00:00,1200,3000.0,1200,12,14006121.833333334,140000000.0
2025-04-07 10:00:00+00:00,1200,3000.0,1200,12,21007452.916666668,139862574.58333334
2025-04-07 11:00:00+00:00,1200,3000.0,1200,12,15825444.666666666,140000000.0
2025-04-07 12:00:00+00:00,1200,3000.0,1200,12,27429770.833333332,140000000.0
2025-04-07 13:00:00+00:00,1200,3000.0,1200,12,22405360.25,140000000.0
2025-04-07 14:00:00+00:00,1200,3000.0,1200,12,27158194.833333332,140000000.0
2025-04-07 15:00:00+00:00,1200,3000.0,1200,12,21343116.25,140000000.0
2025-04-07 16:00:00+00:00,1200,3000.0,1200,12,12900181.666666666,140000000.0
2025-04-07 17:00:00+00:00,1200,3000.0,1200,12,11534248.083333334,140000000.0
2025-04-07 18:00:00+00:00,1200,3000.0,1200,12,10827716.0,140000000.0
2025-04-07 19:00:00+00:00,1200,3000.0,1200,12,9842872.416666666,140000000.0
2025-04-07 20:00:00+00:00,1200,3000.0,1200,12,7493848.083333333,140000000.0
2025-04-07 21:00:00+00:00,1200,3000.0,1200,12,11218023.666666666,140000000.0
2025-04-07 22:00:00+00:00,1200,3000.0,1200,12,6932037.25,140000000.0
2025-04-07 23:00:00+00:00,1200,3000.0,1200,12,19522048.75,140000000.0
2025-04-08 00:00:00+00:00,1200,3000.0,1200,12,19606044.666666668,140000000.0
2025-04-08 01:00:00+00:00,1200,3000.0,1200,12,11638237.25,140000000.0
2025-04-08 02:00:00+00:00,1200,3000.0,1200,12,21085999.333333332,140000000.0
2025-04-08 03:00:00+00:00,1200,3000.0,1200,12,19894709.0,140000000.0
2025-04-08 04:00:00+00:00,1200,3000.0,1200,12,10510127.083333334,140000000.0
2025-04-08 05:00:00+00:00,1200,3000.0,1200,12,11850716.25,140000000.0
2025-04-08 06:00:00+00:00,1200,3000.0,1200,12,13505182.416666666,140000000.0
2025-04-08 07:00:00+00:00,1200,3000.0,1200,12,17198771.583333332,140000000.0
2025-04-08 08:00:00+00:00,1200,3000.0,1200,12,14503278.25,140000000.0
2025-04-08 09:00:00+00:00,1200,3000.0,1200,12,15640275.583333334,140000000.0
2025-04-08 10:00:00+00:00,1200,3000.0,1200,12,13056669.25,140000000.0
2025-04-08 11:00:00+00:00,1200,3000.0,1200,12,17149840.25,140000000.0
2025-04-08 12:00:00+00:00,1200,3000.0,1200,12,14701506.166666666,140000000.0
2025-04-08 13:00:00+00:00,1200,3000.0,1200,12,19938929.5,140000000.0
2025-04-08 14:00:00+00:00,1200,3000.0,1200,12,27615746.666666668,140000000.0
2025-04-08 15:00:00+00:00,1200,3000.0,1200,12,19788379.583333332,140000000.0
2025-04-08 16:00:00+00:00,1200,3000.0,1200,12,14033482.166666666,140000000.0
2025-04-08 17:00:00+00:00,1200,3000.0,1200,12,12785017.416666666,140000000.0
2025-04-08 18:00:00+00:00,1200,3000.0,1200,12,10819054.916666666,140000000.0
2025-04-08 19:00:00+00:00,1200,3000.0,1200,12,8603002.416666666,140000000.0
2025-04-08 20:00:00+00:00,1200,3000.0,1200,12,6435931.333333333,139772847.41666666
2025-04-08 21:00:00+00:00,1200,3000.0,1200,12,9826043.166666666,140000000.0
2025-04-08 22:00:00+00:00,1200,3000.0,1200,12,8339095.25,140000000.0
2025-04-08 23:00:00+00:00,1200,3000.0,1200,12,11246043.333333334,140000000.0
2025-04-09 00:00:00+00:00,1200,3000.0,1200,12,11968911.666666666,140000000.0
2025-04-09 01:00:00+00:00,1200,3000.0,1200,12,15032395.166666666,140000000.0
2025-04-09 02:00:00+00:00,1200,3000.0,1200,12,15605096.666666666,140000000.0
2025-04-09 03:00:00+00:00,1200,3000.0,1200,12,20940252.416666668,140000000.0
2025-04-09 04:00:00+00:00,1200,3000.0,1200,12,22337756.5,140000000.0
2025-04-09 05:00:00+00:00,1200,3000.0,1200,12,15014883.333333334,140000000.0
2025-04-09 06:00:00+00:00,1200,3000.0,1200,12,27574295.583333332,140000000.0
2025-04-09 07:00:00+00:00,1200,3000.0,1200,12,22157076.666666668,140000000.0
2025-04-09 08:00:00+00:00,1200,3000.0,1200,12,19072412.666666668,140000000.0
2025-04-09 09:00:00+00:00,1200,3000.0,1200,12,26011448.166666668,140000000.0
2025-04-09 10:00:00+00:00,1200,3000.0,1200,12,21770037.833333332,140000000.0
2025-04-09 11:00:00+00:00,1200,3000.0,1200,12,18964085.416666668,140000000.0
2025-04-09 12:00:00+00:00,1200,3000.0,1200,12,17533151.25,140000000.0
2025-04-09 13:00:00+00:00,1200,3000.0,1200,12,21080579.333333332,140000000.0
2025-04-09 14:00:00+00:00,1200,3000.0,1200,12,19879411.416666668,140000000.0
2025-04-09 15:00:00+00:00,1200,3000.0,1200,12,19370216.25,140000000.0
2025-04-09 16:00:00+00:00,1200,3000.0,1200,12,17776785.333333332,140000000.0
2025-04-09 17:00:00+00:00,1200,3000.0,1200,12,18145647.25,140000000.0
2025-04-09 18:00:00+00:00,1200,3000.0,1200,12,17346161.083333332,140000000.0
2025-04-09 19:00:00+00:00,1200,3000.0,1200,12,16176064.25,140000000.0
