pool,dayrel,rv,hours,volume,liq,n_arb,over,profit,loss,sigma_bps
ETH-USDT-500,-4,0.0011855068863952762,24,10962938.458033467,5.1584843126032835e+23,4755,1.103054040797818,1742.0367302298362,6100.20714239349,1.1713728918864328
ETH-USDT-500,-3,0.0007270453273637329,24,6588529.847187997,5.131781378749699e+23,3390,0.8999991908639249,701.1295578782034,3416.7019653896195,0.9173263581799707
ETH-USDT-500,-2,0.00019338548270506065,24,3916312.3441857197,9.312588695108712e+23,1338,0.7526147983484542,415.96958174932877,1773.7281766167719,0.4731023041244824
ETH-USDT-500,-1,0.0005558984576943945,24,7785308.4668801585,9.404220330230264e+23,2525,0.9322913828376632,1594.239158134693,4611.696110484323,0.8021228040031312
ETH-USDT-500,0,0.0009264786844173514,24,14257401.88314218,8.387709889145258e+23,5331,0.7676594209920183,1893.4736083000146,7200.979175105815,1.0355256115373064
ETH-USDT-500,1,0.0007869393564343283,24,9489067.01588192,7.233719081577236e+23,4319,0.9212735782598479,1228.021965105302,5004.660092625343,0.9543633691197025
ETH-USDT-500,2,0.0010149864740088717,24,14581809.71436064,7.586165832368047e+23,5285,0.9163924309111778,4309.601524431651,6983.730265037433,1.0838601678427868
ETH-USDT-500,3,0.0009647252667174255,24,13051740.932891266,7.719539031453153e+23,4905,0.8602044054517696,2216.385010805259,7558.807948570036,1.056683571279423
ETH-USDT-500,4,0.0006368440627280097,24,8502418.504277099,7.600386619842567e+23,3702,0.831882560481207,853.6693632314383,4540.64266885333,0.8585383133936575
ETH-USDT-500,5,0.0002352126704205804,24,4140869.119433819,8.806050082997967e+23,1813,0.544036192635306,317.3173116458549,2080.596727809988,0.521763248093287
ETH-USDT-500,6,0.0008302072412714648,24,9958248.279975343,9.755132801933379e+23,3241,0.7893056193867901,1943.1567681358072,6097.933966690385,0.9802489534454306
ETH-USDT-500,7,0.0008099073229135983,24,12539119.913808336,9.691604898533107e+23,4239,0.8010859098354038,1759.4612522584598,7169.353337203614,0.968190443483978
ETH-USDT-500,8,0.0006345644814050426,24,9976053.81355812,9.218777082022608e+23,3628,0.7561115822332813,1255.593111102724,5223.817165377024,0.8570003682938744
ETH-USDT-500,9,0.0011986565482195902,24,16462431.717250952,6.992484353220388e+23,5346,1.0306165237765281,3206.3567707550797,7676.908808331082,1.177851420106436
ETH-USDT-500,10,0.002043255174036995,24,22380617.44012029,7.402331057136346e+23,6996,1.0863886267403189,5407.861769168893,12173.954431552578,1.5378162028194167
ETH-USDT-500,11,0.0017205341223503268,24,19889142.224192053,6.171811212662044e+23,7827,1.0344956458156225,2991.0594586698817,10389.465957706341,1.41115517853476
