hour,n_blocks,interval_ms,n_intervals,n_headers,gas_used,gas_limit
2025-12-27 19:00:00+00:00,4800,750.0,4800,12,12042739.75,100252999.66666667
2025-12-27 20:00:00+00:00,4800,750.0208333333334,4800,41,8490695.43902439,100267569.63414635
2025-12-27 21:00:00+00:00,4800,750.0,4800,12,9392219.083333334,100122283.91666667
2025-12-27 22:00:00+00:00,4800,750.03125,4800,70,9825420.085714286,100109002.41428572
2025-12-27 23:00:00+00:00,4799,750.1771202333819,4799,41,13943658.07317073,100148097.12195122
2025-12-28 00:00:00+00:00,4800,750.0,4800,12,12287493.583333334,100377308.33333333
2025-12-28 01:00:00+00:00,4792,751.2729549248747,4792,122,17876685.87704918,100028926.09016393
2025-12-28 02:00:00+00:00,4800,750.0,4800,12,16714912.25,100277165.5
2025-12-28 03:00:00+00:00,4800,750.0,4800,12,17259350.5,100252935.25
2025-12-28 04:00:00+00:00,4800,750.0,4800,12,18923867.5,100008861.25
2025-12-28 05:00:00+00:00,4799,750.1875390706398,4799,41,17453715.56097561,100293726.73170732
2025-12-28 06:00:00+00:00,4797,750.3543881592661,4797,42,23565434.57142857,100088915.21428572
2025-12-28 07:00:00+00:00,4800,750.1145833333334,4800,40,18675749.975,99990456.225
2025-12-28 08:00:00+00:00,4799,750.0312565117732,4799,41,21752477.80487805,100150264.80487806
2025-12-28 09:00:00+00:00,4799,750.1562825588665,4799,41,20155245.0,100360786.68292683
2025-12-28 10:00:00+00:00,4800,750.0,4800,12,17910722.833333332,100269274.66666667
2025-12-28 11:00:00+00:00,4800,750.0520833333333,4800,41,17623263.12195122,100198066.68292683
2025-12-28 12:00:00+00:00,4798,750.3751563151313,4798,70,20197307.285714287,100057264.82857142
2025-12-28 13:00:00+00:00,4799,750.1354448843509,4799,41,22168858.12195122,100093135.95121951
2025-12-28 14:00:00+00:00,4800,750.0,4800,12,17866306.583333332,100008861.25
2025-12-28 15:00:00+00:00,4800,750.0,4800,12,19220651.916666668,100007907.58333333
2025-12-28 16:00:00+00:00,4800,750.0,4800,12,15529884.416666666,100270042.91666667
2025-12-28 17:00:00+00:00,4800,750.0,4800,12,11741924.166666666,100252935.25
2025-12-28 18:00:00+00:00,4800,750.0,4800,12,14759923.166666666,100122283.91666667
2025-12-28 19:00:00+00:00,4800,750.0,4800,12,12439353.25,100163567.66666667
2025-12-28 20:00:00+00:00,4800,750.0,4800,12,8948322.583333334,100008861.25
2025-12-28 21:00:00+00:00,4800,750.0520833333333,4800,41,9174596.878048781,100533676.34146342
2025-12-28 22:00:00+00:00,4800,750.0,4800,12,9945360.75,100392565.33333333
2025-12-28 23:00:00+00:00,4800,750.0,4800,12,10367651.916666666,100261192.33333333
2025-12-29 00:00:00+00:00,4800,750.0,4800,12,14876328.833333334,100140291.5
2025-12-29 01:00:00+00:00,4800,750.0,4800,12,15372109.416666666,100138559.58333333
2025-12-29 02:00:00+00:00,4798,750.177157148812,4798,41,24603752.12195122,100140783.92682926
2025-12-29 03:00:00+00:00,4798,750.4376823676532,4798,99,15573713.171717172,100011024.02020203
2025-12-29 04:00:00+00:00,4799,750.1667013961242,4799,41,17850236.292682927,100133848.02439025
2025-12-29 05:00:00+00:00,4790,751.4718162839249,4790,67,24339443.91044776,100201102.28358209
2025-12-29 06:00:00+00:00,4798,750.3334722801167,4798,82,21577344.207317073,100190851.31707317
2025-12-29 07:00:00+00:00,4800,750.0,4800,28,20937437.07142857,100056294.03571428
2025-12-29 08:00:00+00:00,4799,750.1875390706398,4799,40,23058570.525,100180893.2
2025-12-29 09:00:00+00:00,4785,752.2988505747127,4785,92,23033026.86956522,100088213.83695652
2025-12-29 10:00:00+00:00,4800,750.0,4800,12,18993863.0,100481449.41666667
2025-12-29 11:00:00+00:00,4800,750.0,4800,12,18915331.166666668,100392629.66666667
2025-12-29 12:00:00+00:00,4800,750.0625000000001,4800,71,28792169.366197184,100115682.11267605
2025-12-29 13:00:00+00:00,4794,750.9699624530663,4794,69,26080419.79710145,100235491.43478261
2025-12-29 14:00:00+00:00,4798,750.177157148812,4798,41,28808845.414634146,100031240.65853658
2025-12-29 15:00:00+00:00,4800,750.0,4800,12,19246277.0,100123237.58333333
2025-12-29 16:00:00+00:00,4799,750.1667013961242,4799,64,23528546.390625,100125348.59375
2025-12-29 17:00:00+00:00,4793,751.1475067807219,4793,70,15087392.57142857,100129957.08571428
2025-12-29 18:00:00+00:00,4800,750.0,4800,12,11312733.833333334,100383651.0
2025-12-29 19:00:00+00:00,4800,750.0,4800,12,11390480.416666666,100130477.25
2025-12-29 20:00:00+00:00,4800,750.0,4800,12,11151408.75,100244917.33333333
2025-12-29 21:00:00+00:00,4800,750.0,4800,12,8764205.166666666,100270053.58333333
2025-12-29 22:00:00+00:00,4800,750.0,4800,12,11307461.166666666,100114201.58333333
2025-12-29 23:00:00+00:00,4800,750.0,4800,13,10683387.0,100241868.61538461
2025-12-30 00:00:00+00:00,4781,752.9596318761766,4781,93,18546583.892473117,100103090.97849463
2025-12-30 01:00:00+00:00,4800,750.0,4800,12,16024170.416666666,100130366.25
2025-12-30 02:00:00+00:00,4787,752.0889910173386,4787,96,21291762.3125,100185566.76041667
2025-12-30 03:00:00+00:00,4799,750.1250260470931,4799,70,21897979.42857143,100171991.75714286
2025-12-30 04:00:00+00:00,4799,750.1979579078975,4799,40,18742561.225,100188579.825
2025-12-30 05:00:00+00:00,4798,750.3126302626094,4798,42,23253976.976190478,100239953.02380952
2025-12-30 06:00:00+00:00,4794,750.9282436378807,4794,125,19118504.488,100195697.144
2025-12-30 07:00:00+00:00,4800,750.0,4800,12,20930094.25,100384611.75
2025-12-30 08:00:00+00:00,4796,750.5525437864887,4796,41,24787937.87804878,100097887.85365854
2025-12-30 09:00:00+00:00,4800,750.0,4800,12,21118368.25,100008082.33333333
2025-12-30 10:00:00+00:00,4799,750.1562825588665,4799,41,21248209.707317073,100315132.43902439
2025-12-30 11:00:00+00:00,4800,750.0,4800,12,18897474.333333332,100016879.16666667
2025-12-30 12:00:00+00:00,4797,750.4377736085053,4797,70,23721175.34285714,100095466.58571428
2025-12-30 13:00:00+00:00,4800,750.0,4800,12,22227601.916666668,100138367.66666667
2025-12-30 14:00:00+00:00,4800,750.0104166666666,4800,41,21192842.585365854,100181456.53658536
2025-12-30 15:00:00+00:00,4798,750.3751563151313,4798,69,21594133.898550726,100098058.44927536
2025-12-30 16:00:00+00:00,4800,750.0208333333334,4800,42,22061245.666666668,100137448.0
2025-12-30 17:00:00+00:00,4800,750.0,4800,12,14985532.833333334,100138623.33333333
2025-12-30 18:00:00+00:00,4799,750.1771202333819,4799,41,11674863.878048781,100234089.2195122
2025-12-30 19:00:00+00:00,4798,750.2084201750729,4798,64,16988766.703125,100134526.234375
2025-12-30 20:00:00+00:00,4800,750.0625000000001,4800,64,9775684.015625,100145211.546875
2025-12-30 21:00:00+00:00,4800,750.0,4800,12,8839946.083333334,100252936.0
2025-12-30 22:00:00+00:00,4800,750.0,4800,12,10193243.916666666,100140171.25
2025-12-30 23:00:00+00:00,4799,750.2083767451553,4799,41,13046185.07317073,100098236.34146342
2025-12-31 00:00:00+00:00,4800,750.0,4800,12,15668150.0,100138559.58333333
2025-12-31 01:00:00+00:00,4800,750.0,4800,12,16754733.5,99902503.5
2025-12-31 02:00:00+00:00,4799,750.1667013961242,4799,41,18991279.243902437,100174208.7804878
2025-12-31 03:00:00+00:00,4800,750.0,4800,12,17395440.083333332,100114201.58333333
2025-12-31 04:00:00+00:00,4792,751.1373121869782,4792,41,19571707.926829267,100026295.63414635
2025-12-31 05:00:00+00:00,4800,750.0,4800,12,15790913.416666666,100531427.75
2025-12-31 06:00:00+00:00,4800,750.0,4800,12,20857999.666666668,100130541.0
2025-12-31 07:00:00+00:00,4799,750.1667013961242,4799,41,24079057.43902439,100172525.95121951
2025-12-31 08:00:00+00:00,4796,750.615095913261,4796,99,21336101.757575758,100220411.02020203
2025-12-31 09:00:00+00:00,4800,750.0,4800,12,20363641.25,100138623.33333333
2025-12-31 10:00:00+00:00,4799,750.1667013961242,4799,41,20026501.585365854,100250627.46341464
2025-12-31 11:00:00+00:00,4800,750.0,4800,12,23181087.25,100376354.66666667
2025-12-31 12:00:00+00:00,4800,750.0,4800,12,22249574.75,100122283.91666667
2025-12-31 13:00:00+00:00,4797,750.4586199708151,4797,69,22332596.56521739,100144600.23188406
2025-12-31 14:00:00+00:00,4800,750.0104166666666,4800,41,22089957.609756097,100203132.90243903
2025-12-31 15:00:00+00:00,4800,750.0,4800,12,20647303.666666668,100261018.25
2025-12-31 16:00:00+00:00,4800,750.0,4800,12,20708963.5,100131319.91666667
2025-12-31 17:00:00+00:00,4800,750.0,4800,12,15161066.916666666,100244917.33333333
2025-12-31 18:00:00+00:00,4800,750.0,4800,12,12907924.666666666,100007955.0
2025-12-31 19:00:00+00:00,4800,750.0,4800,12,13981072.5,100408008.33333333
2025-12-31 20:00:00+00:00,4799,750.1875390706398,4799,41,13650309.829268293,100007078.02439025
2025-12-31 21:00:00+00:00,4800,750.0208333333334,4800,41,11259311.512195121,100343854.36585365
2025-12-31 22:00:00+00:00,4800,750.0,4800,12,10711420.833333334,100016164.66666667
2025-12-31 23:00:00+00:00,4798,750.2292621925802,4798,40,12563710.625,100178738.05
2026-01-01 00:00:00+00:00,4800,750.0,4800,13,16119763.076923076,100127960.0
2026-01-01 01:00:00+00:00,4800,750.0,4800,12,15461098.083333334,100252999.66666667
2026-01-01 02:00:00+00:00,4800,750.0,4800,12,15636473.666666666,100367376.0
2026-01-01 03:00:00+00:00,4800,750.0,4800,12,17297865.75,99894421.16666667
2026-01-01 04:00:00+00:00,4800,750.0,4800,12,14525838.916666666,100516095.08333333
2026-01-01 05:00:00+00:00,4800,750.0104166666666,4800,41,18593693.780487806,100016956.82926829
2026-01-01 06:00:00+00:00,4800,750.0104166666666,4800,64,20601623.84375,100191082.96875
2026-01-01 07:00:00+00:00,4800,750.0,4800,12,18695670.25,100130477.33333333
2026-01-01 08:00:00+00:00,4800,750.0625000000001,4800,41,18301997.341463413,100155272.92682926
2026-01-01 09:00:00+00:00,4800,750.0,4800,12,16104189.416666666,100252935.25
2026-01-01 10:00:00+00:00,4800,750.0,4800,12,16529203.833333334,100244917.33333333
2026-01-01 11:00:00+00:00,4779,753.3375183092696,4779,175,21522234.874285713,100196211.00571428
2026-01-01 12:00:00+00:00,4800,750.0,4800,12,24981803.166666668,100246592.58333333
2026-01-01 13:00:00+00:00,4800,750.0,4800,12,26071176.5,100122283.91666667
2026-01-01 14:00:00+00:00,4798,750.2292621925803,4798,69,20675008.56521739,100166147.33333333
2026-01-01 15:00:00+00:00,4800,750.0,4800,13,19529210.923076924,100127960.0
2026-01-01 16:00:00+00:00,4800,750.0,4800,12,16988020.5,100000778.91666667
2026-01-01 17:00:00+00:00,4800,750.0,4800,12,15326625.916666666,100008018.58333333
2026-01-01 18:00:00+00:00,4799,750.1875390706398,4799,41,12195473.24390244,100229144.31707317
2026-01-01 19:00:00+00:00,4800,750.0104166666666,4800,41,11625272.804878049,100050491.56097561
2026-01-01 20:00:00+00:00,4800,750.0,4800,12,7896760.833333333,100008861.25
2026-01-01 21:00:00+00:00,4799,750.1875390706398,4799,41,10678721.341463415,100033424.85365854
2026-01-01 22:00:00+00:00,4800,750.0,4800,12,10102870.916666666,100254070.75
2026-01-01 23:00:00+00:00,4800,750.0,4800,12,13526756.166666666,100122999.08333333
2026-01-02 00:00:00+00:00,4800,750.0,4800,12,17156285.333333332,100130541.0
2026-01-02 01:00:00+00:00,4800,750.0,4800,12,16985887.916666668,100252936.0
2026-01-02 02:00:00+00:00,4800,750.0208333333334,4800,41,18473089.43902439,100154988.63414635
2026-01-02 03:00:00+00:00,4798,750.2188411838266,4798,41,20271902.292682927,100031001.12195122
2026-01-02 04:00:00+00:00,4800,750.0,4800,12,16387130.416666666,100236660.25
2026-01-02 05:00:00+00:00,4799,750.2396332569285,4799,41,17998877.85365854,100057275.73170732
2026-01-02 06:00:00+00:00,4800,750.0,4800,12,17600404.5,99894484.91666667
2026-01-02 07:00:00+00:00,4799,750.1771202333819,4799,41,17998405.463414636,100202758.2195122
2026-01-02 08:00:00+00:00,4796,750.6255212677231,4796,41,18840586.097560976,100074027.31707317
2026-01-02 09:00:00+00:00,4799,750.0625130235467,4799,41,21829688.0,100224283.12195122
2026-01-02 10:00:00+00:00,4800,750.0,4800,12,19195556.666666668,100130541.0
2026-01-02 11:00:00+00:00,4800,750.0,4800,12,18334305.0,100367376.0
2026-01-02 12:00:00+00:00,4793,751.0953473815981,4793,70,20602711.442857143,100176232.7
2026-01-02 13:00:00+00:00,4800,750.0,4800,12,20108799.25,100122283.91666667
2026-01-02 14:00:00+00:00,4799,750.1354448843509,4799,41,26413214.48780488,100243763.04878049
2026-01-02 15:00:00+00:00,4800,750.03125,4800,41,27477370.975609757,100128872.34146342
2026-01-02 16:00:00+00:00,4799,750.1667013961242,4799,41,23625907.536585364,100133726.90243903
2026-01-02 17:00:00+00:00,4799,750.1146072098355,4799,41,19189301.243902437,100145540.80487806
2026-01-02 18:00:00+00:00,4800,750.0104166666666,4800,41,19188671.780487806,100160333.7804878
2026-01-02 19:00:00+00:00,4800,750.0,4800,12,13058972.416666666,100261082.0
2026-01-02 20:00:00+00:00,4800,750.0,4800,12,11947118.916666666,100147292.66666667
2026-01-02 21:00:00+00:00,4800,750.0,4800,12,11997512.333333334,100015926.16666667
2026-01-02 22:00:00+00:00,4799,750.1979579078975,4799,41,10418813.487804879,100198033.87804878
2026-01-02 23:00:00+00:00,4800,750.0,4800,12,13333414.166666666,100016164.66666667
2026-01-03 00:00:00+00:00,4800,750.0,4800,12,14638827.0,100114201.58333333
2026-01-03 01:00:00+00:00,4800,750.0,4800,12,17273543.666666668,100122330.5
2026-01-03 02:00:00+00:00,4798,750.3647353063777,4798,70,21011310.7,100257535.81428571
2026-01-03 03:00:00+00:00,4800,750.0,4800,12,16916908.916666668,100130366.25
2026-01-03 04:00:00+00:00,4800,750.0,4800,12,18078892.25,100130541.0
2026-01-03 05:00:00+00:00,4800,750.0104166666666,4800,41,19854305.14634146,100281923.6097561
2026-01-03 06:00:00+00:00,4800,750.0,4800,12,18128494.666666668,100130477.33333333
2026-01-03 07:00:00+00:00,4799,750.0104188372578,4799,63,19718887.984126985,100249994.6031746
2026-01-03 08:00:00+00:00,4800,750.0,4800,13,17890616.615384616,100348284.61538461
2026-01-03 09:00:00+00:00,4800,750.0,4800,12,20797212.416666668,100024962.16666667
2026-01-03 10:00:00+00:00,4798,750.354314297624,4798,99,19054356.86868687,100127592.29292929
2026-01-03 11:00:00+00:00,4800,750.0,4800,12,20354018.333333332,100262153.08333333
2026-01-03 12:00:00+00:00,4800,750.0,4800,12,19776739.666666668,100367376.0
2026-01-03 13:00:00+00:00,4800,750.0,4800,12,18687298.0,100000778.91666667
2026-01-03 14:00:00+00:00,4799,750.1875390706397,4799,70,21202414.77142857,100117709.94285715
2026-01-03 15:00:00+00:00,4800,750.0,4800,12,18138356.75,100252999.66666667
2026-01-03 16:00:00+00:00,4800,750.0729166666666,4800,41,16713432.878048781,100117084.51219513
2026-01-03 17:00:00+00:00,4799,750.0312565117732,4799,41,13915619.170731707,100011785.85365854
2026-01-03 18:00:00+00:00,4800,750.0,4800,13,13314972.0,100120499.38461539
2026-01-03 19:00:00+00:00,4800,750.0729166666666,4800,40,12841896.175,100168848.6
2026-01-03 20:00:00+00:00,4800,750.0,4800,12,10060306.75,100016879.16666667
2026-01-03 21:00:00+00:00,4800,750.0,4800,12,9095600.333333334,100130541.0
2026-01-03 22:00:00+00:00,4799,750.1979579078975,4799,41,11999885.731707318,100090684.09756097
2026-01-03 23:00:00+00:00,4800,750.0,4800,12,10074817.166666666,100375458.33333333
2026-01-04 00:00:00+00:00,4800,750.0,4800,12,17620128.333333332,99886402.58333333
2026-01-04 01:00:00+00:00,4800,750.0,4800,13,13880016.153846154,100339116.3076923
2026-01-04 02:00:00+00:00,4798,750.177157148812,4798,40,20227619.175,100083456.7
2026-01-04 03:00:00+00:00,4800,750.0,4800,12,18025632.5,100130541.0
2026-01-04 04:00:00+00:00,4799,750.1771202333819,4799,64,19632786.1875,100102356.375
2026-01-04 05:00:00+00:00,4799,750.1562825588665,4799,41,18928189.048780486,100088313.92682926
2026-01-04 06:00:00+00:00,4800,750.0,4800,12,18494390.666666668,100261082.0
2026-01-04 07:00:00+00:00,4800,750.0,4800,12,22570968.166666668,100131255.5
2026-01-04 08:00:00+00:00,4800,750.0,4800,12,19906971.416666668,100008082.33333333
2026-01-04 09:00:00+00:00,4800,750.0,4800,12,20988007.583333332,100130541.0
2026-01-04 10:00:00+00:00,4799,750.2813086059596,4799,70,18890485.685714286,100029473.84285714
2026-01-04 11:00:00+00:00,4798,750.1875781575657,4798,41,19151026.609756097,100107783.97560975
2026-01-04 12:00:00+00:00,4800,750.0,4800,12,19708663.333333332,100122458.66666667
2026-01-04 13:00:00+00:00,4799,750.1667013961242,4799,41,23281534.926829267,100229111.90243903
2026-01-04 14:00:00+00:00,4799,750.2083767451553,4799,41,24917562.19512195,100107534.09756097
2026-01-04 15:00:00+00:00,4799,750.1458637216086,4799,41,20142765.31707317,100002314.41463415
2026-01-04 16:00:00+00:00,4800,750.0,4800,12,20542410.916666668,100244917.33333333
2026-01-04 17:00:00+00:00,4800,750.0,4800,12,15093524.583333334,100007907.58333333
2026-01-04 18:00:00+00:00,4800,750.0729166666666,4800,41,11954715.634146342,100155096.02439025
2026-01-04 19:00:00+00:00,4800,750.0,4800,12,9826330.166666666,100000000.0
2026-01-04 20:00:00+00:00,4800,750.0,4800,12,8789072.666666666,100130541.0
2026-01-04 21:00:00+00:00,4800,750.0,4800,12,8960408.166666666,100367009.33333333
2026-01-04 22:00:00+00:00,4800,750.0,4800,12,10666664.5,100008082.33333333
2026-01-04 23:00:00+00:00,4800,750.0,4800,12,10285150.75,100146816.0
2026-01-05 00:00:00+00:00,4800,750.0,4800,12,15737084.583333334,99879099.16666667
2026-01-05 01:00:00+00:00,4800,750.0,4800,12,14615612.416666666,100146705.66666667
2026-01-05 02:00:00+00:00,4799,750.0520941862889,4799,41,17463520.219512194,100145858.58536585
2026-01-05 03:00:00+00:00,4800,750.0,4800,12,15746618.916666666,100008082.33333333
2026-01-05 04:00:00+00:00,4800,750.0,4800,12,20737984.333333332,100139337.83333333
2026-01-05 05:00:00+00:00,4799,750.2396332569285,4799,70,17023357.514285713,100051838.8
2026-01-05 06:00:00+00:00,4800,750.0,4800,12,20906368.75,100507070.41666667
2026-01-05 07:00:00+00:00,4800,750.0,4800,13,19267064.692307692,100015581.38461539
2026-01-05 08:00:00+00:00,4799,750.1771202333819,4799,40,22831967.35,100237278.8
2026-01-05 09:00:00+00:00,4799,750.0729318608044,4799,41,17551081.268292684,100315023.0
2026-01-05 10:00:00+00:00,4800,750.0,4800,12,17843765.083333332,100024247.0
2026-01-05 11:00:00+00:00,4800,750.0,4800,12,19691829.083333332,99887181.5
2026-01-05 12:00:00+00:00,4800,750.03125,4800,41,26921846.975609757,100031222.87804878
2026-01-05 13:00:00+00:00,4800,750.0,4800,12,20968376.916666668,100376529.41666667
2026-01-05 14:00:00+00:00,4800,750.0,4800,12,21606616.083333332,100033218.58333333
2026-01-05 15:00:00+00:00,4800,750.0,4800,12,29189828.333333332,100015926.16666667
2026-01-05 16:00:00+00:00,4800,750.0,4800,12,17199078.166666668,100000000.0
2026-01-05 17:00:00+00:00,4800,750.0,4800,12,16051516.416666666,100008861.25
2026-01-05 18:00:00+00:00,4800,750.0,4800,12,13565255.916666666,100252935.91666667
2026-01-05 19:00:00+00:00,4800,750.0,4800,12,11633840.916666666,100130541.0
2026-01-05 20:00:00+00:00,4800,750.0,4800,12,10542213.083333334,100262153.08333333
2026-01-05 21:00:00+00:00,4799,750.1979579078975,4799,41,14318988.195121951,100124246.3902439
2026-01-05 22:00:00+00:00,4800,750.0,4800,12,10406205.833333334,100376529.41666667
2026-01-05 23:00:00+00:00,4800,750.0,4800,12,13103204.083333334,100000000.0
2026-01-06 00:00:00+00:00,4800,750.0,4800,12,16821458.083333332,100139512.58333333
2026-01-06 01:00:00+00:00,4800,750.0,4800,12,14095998.833333334,100123237.58333333
2026-01-06 02:00:00+00:00,4798,750.2188411838266,4798,70,15777739.185714286,100138648.78571428
2026-01-06 03:00:00+00:00,4800,750.0,4800,12,17002633.75,100408008.33333333
2026-01-06 04:00:00+00:00,4800,750.0,4800,12,15703673.0,99894484.91666667
2026-01-06 05:00:00+00:00,4799,750.260470931444,4799,69,17098571.391304348,100353711.0289855
2026-01-06 06:00:00+00:00,4799,750.1354448843509,4799,41,18155522.19512195,100042959.14634146
2026-01-06 07:00:00+00:00,4800,750.0,4800,12,16915254.0,100385261.91666667
2026-01-06 08:00:00+00:00,4798,750.1875781575657,4798,41,18358743.048780486,99997741.46341464
2026-01-06 09:00:00+00:00,4800,750.0,4800,12,18702403.5,100270106.66666667
2026-01-06 10:00:00+00:00,4800,750.0,4800,12,20078103.75,100376529.41666667
2026-01-06 11:00:00+00:00,4800,750.0,4800,12,20184456.916666668,99878320.25
2026-01-06 12:00:00+00:00,4800,750.0,4800,12,23398272.583333332,100261018.25
2026-01-06 13:00:00+00:00,4800,750.0,4800,12,20155197.166666668,100114201.58333333
2026-01-06 14:00:00+00:00,4800,750.0,4800,12,23209351.0,100138448.58333333
2026-01-06 15:00:00+00:00,4800,750.0,4800,12,27518654.583333332,100007669.08333333
2026-01-06 16:00:00+00:00,4800,750.0,4800,12,19470519.5,99991742.91666667
2026-01-06 17:00:00+00:00,4800,750.0,4800,12,18252150.0,100131319.91666667
2026-01-06 18:00:00+00:00,4800,750.0,4800,12,12201193.0,100007843.83333333
2026-01-06 19:00:00+00:00,4800,750.0,4800,12,9736470.833333334,100236660.25
2026-01-06 20:00:00+00:00,4800,750.0,4800,12,12354571.083333334,100262153.08333333
2026-01-06 21:00:00+00:00,4800,750.0,4800,12,10243955.0,100245696.25
2026-01-06 22:00:00+00:00,4800,750.0,4800,12,9670339.666666666,100261064.58333333
2026-01-06 23:00:00+00:00,4800,750.0,4800,12,14083002.916666666,100270235.41666667
2026-01-07 00:00:00+00:00,4800,750.1458333333333,4800,41,14240817.92682927,100114572.41463415
2026-01-07 01:00:00+00:00,4800,750.0,4800,12,14116625.083333334,100124016.5
2026-01-07 02:00:00+00:00,4800,750.0,4800,12,18471604.25,100130302.5
2026-01-07 03:00:00+00:00,4799,750.0104188372578,4799,41,16397169.658536585,100155130.95121951
2026-01-07 04:00:00+00:00,4800,750.0,4800,12,19073779.333333332,100130477.25
2026-01-07 05:00:00+00:00,4800,750.0,4800,12,19135225.75,100139274.75
2026-01-07 06:00:00+00:00,4800,750.0208333333334,4800,41,19387213.951219514,100138564.97560975
2026-01-07 07:00:00+00:00,4799,750.1562825588665,4799,69,18175688.391304348,100238400.47826087
2026-01-07 08:00:00+00:00,4800,750.0,4800,13,19378759.769230768,100120440.53846154
2026-01-07 09:00:00+00:00,4800,750.0,4800,12,18616972.5,100130541.0
2026-01-07 10:00:00+00:00,4797,750.4481967896601,4797,99,31752214.181818184,100144461.73737374
2026-01-07 11:00:00+00:00,4800,750.0,4800,12,21837963.083333332,100277357.0
2026-01-07 12:00:00+00:00,4800,750.0,4800,12,24303308.333333332,100384429.91666667
2026-01-07 13:00:00+00:00,4797,750.5211590577444,4797,65,23242011.46153846,100192663.58461538
2026-01-07 14:00:00+00:00,4800,750.0,4800,12,23613365.583333332,100376400.66666667
2026-01-07 15:00:00+00:00,4800,750.0520833333333,4800,42,32274871.04761905,100270331.95238096
2026-01-07 16:00:00+00:00,4800,750.0208333333334,4800,40,22511667.675,99954164.975
2026-01-07 17:00:00+00:00,4800,750.0,4800,12,14062371.583333334,99999761.5
2026-01-07 18:00:00+00:00,4800,750.0,4800,12,14459096.083333334,100008082.33333333
2026-01-07 19:00:00+00:00,4798,750.1979991663193,4798,41,12135149.951219512,100155079.41463415
2026-01-07 20:00:00+00:00,4799,750.1562825588665,4799,41,13168800.56097561,100614981.65853658
2026-01-07 21:00:00+00:00,4799,750.1979579078975,4799,41,11662133.048780488,100124225.26829268
2026-01-07 22:00:00+00:00,4800,750.0,4800,12,11130790.666666666,100033997.5
2026-01-07 23:00:00+00:00,4800,750.0,4800,12,13536848.083333334,100122283.91666667
2026-01-08 00:00:00+00:00,4799,750.1771202333819,4799,41,14937261.170731707,100016670.56097561
2026-01-08 01:00:00+00:00,4800,750.0,4800,13,13599910.0,100241826.15384616
2026-01-08 02:00:00+00:00,4799,750.1562825588665,4799,69,18492117.463768117,100109137.88405797
2026-01-08 03:00:00+00:00,4799,750.1979579078975,4799,71,20408001.211267605,99983773.15492958
2026-01-08 04:00:00+00:00,4798,750.1979991663193,4798,40,18303732.775,100210306.575
2026-01-08 05:00:00+00:00,4800,750.0,4800,12,20131630.083333332,100146816.0
2026-01-08 06:00:00+00:00,4799,750.1979579078975,4799,69,21591352.5942029,100052754.2173913
2026-01-08 07:00:00+00:00,4800,750.0,4800,12,25291316.25,100254070.75
2026-01-08 08:00:00+00:00,4800,750.0,4800,12,20346484.166666668,100138559.58333333
2026-01-08 09:00:00+00:00,4800,750.0,4800,12,23211030.0,100008559.16666667
2026-01-08 10:00:00+00:00,4800,750.0,4800,12,23263675.666666668,100130541.0
2026-01-08 11:00:00+00:00,4799,750.1771202333819,4799,41,19824473.073170733,100188530.04878049
2026-01-08 12:00:00+00:00,4799,750.1667013961242,4799,41,23903891.268292684,100054975.09756097
2026-01-08 13:00:00+00:00,4800,750.0729166666666,4800,41,24265748.780487806,100071889.97560975
2026-01-08 14:00:00+00:00,4800,750.0,4800,12,33495153.416666668,100122458.66666667
2026-01-08 15:00:00+00:00,4794,750.8343763037129,4794,41,24992310.43902439,100200485.7804878
2026-01-08 16:00:00+00:00,4800,750.0,4800,12,18530389.0,100123237.58333333
2026-01-08 17:00:00+00:00,4800,750.0,4800,12,15226817.833333334,100008082.33333333
2026-01-08 18:00:00+00:00,4800,750.0,4800,12,13328379.083333334,100130477.25
2026-01-08 19:00:00+00:00,4800,750.0,4800,12,10529116.25,100008861.25
2026-01-08 20:00:00+00:00,4800,750.0,4800,12,12057115.416666666,100130541.0
2026-01-08 21:00:00+00:00,4799,750.1875390706398,4799,41,10946560.024390243,100186115.2195122
2026-01-08 22:00:00+00:00,4800,750.0,4800,12,11933389.25,100261018.33333333
2026-01-08 23:00:00+00:00,4800,750.0,4800,12,14487839.083333334,100130366.25
2026-01-09 00:00:00+00:00,4799,750.1875390706398,4799,41,16917554.951219514,100174146.02439025
2026-01-09 01:00:00+00:00,4800,750.0,4800,12,19627565.166666668,100384354.83333333
2026-01-09 02:00:00+00:00,4800,750.0,4800,12,19110892.416666668,99999825.25
2026-01-09 03:00:00+00:00,4799,750.1458637216086,4799,41,21189655.097560976,100140751.51219513
2026-01-09 04:00:00+00:00,4798,750.2292621925802,4798,41,22667221.17073171,100257805.95121951
2026-01-09 05:00:00+00:00,4783,752.8015889609032,4783,63,24063708.333333332,100250371.26984127
2026-01-09 06:00:00+00:00,4800,750.0,4800,13,23240553.0,99910882.92307693
2026-01-09 07:00:00+00:00,4799,750.0104188372578,4799,41,20468616.17073171,100028502.82926829
2026-01-09 08:00:00+00:00,4800,750.0,4800,12,24905693.666666668,100269925.83333333
2026-01-09 09:00:00+00:00,4800,750.0,4800,12,25552994.833333332,100131256.16666667
2026-01-09 10:00:00+00:00,4800,750.0,4800,12,19451302.5,100122283.91666667
2026-01-09 11:00:00+00:00,4800,750.0,4800,12,16442256.416666666,100138559.66666667
2026-01-09 12:00:00+00:00,4799,750.218795582413,4799,40,21997129.375,100073475.2
