hour,n_blocks,interval_ms,n_intervals,n_headers,gas_used,gas_limit
2025-06-08 21:00:00+00:00,2400,1500.0,2400,12,21062357.833333332,124928793.16666667
2025-06-08 22:00:00+00:00,2400,1500.0,2400,12,24860355.0,124979813.25
2025-06-08 23:00:00+00:00,2400,1500.0,2400,12,20965299.25,124908606.91666667
2025-06-09 00:00:00+00:00,2400,1500.0,2400,13,50136530.384615384,124868541.23076923
2025-06-09 01:00:00+00:00,2400,1500.1041666666665,2400,39,61413577.307692304,124718616.53846154
2025-06-09 02:00:00+00:00,2400,1500.1041666666665,2400,40,72336724.3,124588460.925
2025-06-09 03:00:00+00:00,2400,1500.0,2400,12,70183255.41666667,124928634.58333333
2025-06-09 04:00:00+00:00,2398,1500.8340283569642,2398,122,67792531.09016393,125064189.6147541
2025-06-09 05:00:00+00:00,2400,1500.0,2400,12,61556185.083333336,124979813.25
2025-06-09 06:00:00+00:00,2400,1500.4166666666667,2400,68,78451592.04411764,124863767.51470588
2025-06-09 07:00:00+00:00,2399,1500.4168403501458,2399,91,70781091.56043956,125057881.23076923
2025-06-09 08:00:00+00:00,2399,1500.5210504376826,2399,96,67597699.58333333,124517252.35416667
2025-06-09 09:00:00+00:00,2400,1500.3125,2400,68,62050928.5882353,124941126.73529412
2025-06-09 10:00:00+00:00,2392,1505.016722408027,2392,244,58977859.59016393,124859399.4262295
2025-06-09 11:00:00+00:00,2400,1500.0,2400,12,61518360.416666664,125000317.58333333
2025-06-09 12:00:00+00:00,2399,1500.208420175073,2399,40,79116531.075,124984806.85
2025-06-09 13:00:00+00:00,2400,1500.0,2400,12,79504616.91666667,124888420.16666667
2025-06-09 14:00:00+00:00,2400,1500.2083333333333,2400,40,80916383.35,124972415.425
2025-06-09 15:00:00+00:00,2400,1500.2083333333333,2400,40,64945312.875,125080124.525
2025-06-09 16:00:00+00:00,2399,1500.208420175073,2399,40,54105174.575,125168178.35
2025-06-09 17:00:00+00:00,2400,1500.4166666666667,2400,68,43345834.02941176,124960519.27941176
